Date,Apple_Price,Apple_Transaction_Quantity,Mandarin_Price,Mandarin_Transaction_Quantity,Japanese_Pear_Price,Japanese_Pear_Transaction_Quantity,Hirosaki_Average_Temperature,Hirosaki_Precipitation,Hirosaki_Sunshine_Duration,Hirosaki_Maximum_Snow_Depth,Hirosaki_Snowfall,Hirosaki_Maximum_Wind_Speed,Tokyo_Average_Temperature,Tokyo_Precipitation,Tokyo_Sunshine_Duration,Tokyo_Maximum_Wind_Speed
2022/6/27,478,106414,1060,66510,1156,2780,24,4,10.7,0,0,5.4,29.5,0,11.8,5.7
2022/6/28,468,84401,1211,6177,1182,689,23,75,0,0,0,5.2,29.2,0,13,5.4
2022/6/29,,,,,,,24.5,12.5,0,0,0,8.8,29.4,0,12.5,5.4
2022/6/30,480,99419,1061,67443,1168,3227,23.3,27,3.3,0,0,4.1,30.8,0,13.2,6.4
2022/7/1,455,80217,1096,3419,1091,900,21,3,0.1,0,0,2.8,30.4,0,11.5,5.6
2022/7/2,458,59647,1047,64813,1139,3426,24.8,0,2.3,0,0,3.5,29.5,0,10.6,6.1
2022/7/3,,,,,,,25.9,0,14,0,0,4,28.9,0,2.7,5.4
2022/7/4,460,92011,1044,74638,1133,3703,26.2,0,9,0,0,4.1,26.5,3.5,0.1,4
2022/7/5,454,60700,1136,15774,972,4299,23.7,36,3.6,0,0,4.3,26.2,2,3.5,7.6
2022/7/6,,,,,,,23.9,0,11,0,0,3.8,26,0,1,6.6
2022/7/7,466,91569,1035,77033,1130,10017,22.6,0,10.4,0,0,4.4,25.5,0,3.3,5.4
2022/7/8,449,71689,1352,15064,1159,3230,23.6,0,11,0,0,5,26,0,5.1,5
2022/7/9,494,44484,1053,63180,1103,10528,22.8,0,9.3,0,0,5,26.6,0,10.8,6.6
2022/7/10,,,,,,,23.1,3.5,4.7,0,0,2.8,27.4,0,7.3,7
2022/7/11,485,113300,1037,73557,1080,8066,25.1,0,12.1,0,0,4.3,28.1,0,7.3,6.1
2022/7/12,507,56529,1180,5956,1092,8468,24,13,0.3,0,0,3.1,25.9,32,0,6.3
2022/7/13,,,,,,,21.9,14.5,0.1,0,0,3.3,23.7,53,0,4.4
2022/7/14,477,106716,1012,78540,977,24295,22.8,0,8.8,0,0,5.2,23.8,22.5,0.1,4.4
2022/7/15,500,82500,1069,9576,969,16115,22.9,4,0.1,0,0,4.2,23.8,61.5,0,5.4
2022/7/16,524,88027,1007,70773,924,21755,21.8,6.5,0.5,0,0,5,23.5,9,0,4.5
2022/7/17,,,,,,,20.2,1.5,1.7,0,0,2.2,25.4,1.5,5.5,6.1
2022/7/18,,,,,,,22.8,0,5.1,0,0,4,27.5,0,7.3,5.4
2022/7/19,480,122229,996,73051,867,31850,22.6,16,0,0,0,2.9,27.4,0,0.4,6.6
2022/7/20,516,44511,1159,8630,855,23109,22.6,7,0,0,0,6.1,29.7,0,8.1,8
2022/7/21,507,85039,996,68153,838,33139,22.8,4,0.9,0,0,3.7,28.1,0,6.3,7.6
2022/7/22,467,68602,994,6732,778,32119,21.1,7.5,0,0,0,2.6,28.3,1.5,7.2,6.5
2022/7/23,506,56357,1010,66471,746,35425,21.8,0.5,0,0,0,2.5,28.7,0,8.1,5.5
2022/7/24,,,,,,,22.6,1,1.2,0,0,3.4,28.3,0,9.3,7.4
2022/7/25,457,85939,1011,70161,647,60603,22.9,0,8.8,0,0,4.3,29.2,0,11.2,6.9
2022/7/26,456,73948,909,9873,679,28946,24.8,0,9.4,0,0,3.9,26.6,45.5,0.6,6.6
2022/7/27,,,,,,,24.7,0,6.8,0,0,4,29.4,0,10.7,7.7
2022/7/28,484,93839,1004,73434,643,92788,24.5,0,10.7,0,0,5.1,28.8,1,8.3,7.4
2022/7/29,485,52871,909,8935,640,58483,25.2,0,13.1,0,0,3.8,29.1,0,11.7,6.7
2022/7/30,534,61467,1000,66810,629,72109,25.3,0,12.2,0,0,4.9,29.9,0,8.9,6.1
2022/7/31,,,,,,,27,0,11.1,0,0,3.7,30.8,0,9.5,5.3
2022/8/1,520,67016,996,74149,609,157136,25.5,21.5,0,0,0,3.3,30.6,0,10.6,6.5
2022/8/2,539,58240,1073,11260,620,107900,26.1,16,0,0,0,4.5,31.6,0,10.7,5.2
2022/8/3,,,,,,,23,86,2.9,0,0,4.5,31.5,0,8.3,5.1
2022/8/4,547,88540,983,81881,621,212481,22.7,0,10.7,0,0,3.9,24.6,18,0,5.4
2022/8/5,515,60218,940,10686,612,120799,22.7,0,11.9,0,0,3.9,23.8,0,0.2,4.9
2022/8/6,554,45615,975,76805,630,192810,22.9,0,10.2,0,0,3.8,25.2,0,2.3,4.5
2022/8/7,,,,,,,24.1,0,0.5,0,0,2.2,27.6,0,2.5,4.9
2022/8/8,533,96914,993,73609,630,356019,27.5,0,0.7,0,0,4.9,29.8,0,9.2,8
2022/8/9,568,50890,899,10395,646,171893,23.6,137,0,0,0,4.2,30.9,0,11.9,8.4
2022/8/10,550,44585,1055,14421,630,220292,22.8,36,0,0,0,2.8,30.5,0,12.1,9.3
2022/8/11,,,,,,,24.7,32.5,0.1,0,0,4.2,29.5,0,10.1,8.9
2022/8/12,572,84910,982,46199,629,357256,25.9,30.5,1.9,0,0,3.5,28.3,2,3.8,8.8
2022/8/13,550,26105,902,8233,602,202514,24.7,0,8.4,0,0,4.4,25.5,47.5,0.2,8.6
2022/8/14,,,,,,,24.1,0,5.5,0,0,4.4,28.2,0,4.4,5.2
2022/8/15,,,,,,,23.1,34.5,0.3,0,0,3.5,29.4,0,7,5.1
2022/8/16,,,,,,,26.1,12,2.9,0,0,7.5,31,0,7.7,8.1
2022/8/17,581,26060,1088,3150,502,366101,23.6,0,9.2,0,0,3.8,27.3,5,1,4.5
2022/8/18,570,36289,822,16651,507,178017,20.3,44.5,0,0,0,3.9,26.8,13,3.8,6.8
2022/8/19,568,33680,914,2940,494,146552,22.7,0,12.2,0,0,3.7,27.5,0,10.6,6.7
2022/8/20,515,27492,851,17003,482,177201,23.4,3.5,0,0,0,4.4,26.4,1.5,3.3,3.8
2022/8/21,,,,,,,23,0,12.4,0,0,4.1,26,1,1.1,4.5
2022/8/22,444,34270,904,35405,446,334627,24.2,0,11.3,0,0,2.8,26.2,0,0.4,4.2
2022/8/23,396,24690,879,6473,437,252441,25.8,3,2.6,0,0,4.8,28.7,0,6.1,6.8
2022/8/24,,,,,,,21.6,0,10.8,0,0,4.1,27.8,2,3.8,5.8
2022/8/25,379,45030,851,47178,426,448322,21.5,0,9,0,0,4,25.7,0,0.4,3.6
2022/8/26,377,41980,731,13892,406,300024,21.9,0,2.4,0,0,2.4,27,3.5,0.4,4.9
2022/8/27,334,59820,801,31238,421,342792,23.4,0,0.3,0,0,2.9,29,0,8.1,7
2022/8/28,,,,,,,20.3,2,3.1,0,0,3.4,23.7,5,0.2,5.4
2022/8/29,367,69340,778,33262,389,413286,20,0,6.7,0,0,3,23.3,0.5,4.4,4.8
2022/8/30,333,72484,733,12589,377,344439,20.6,9,0.6,0,0,2.5,22.8,5,0,4.1
2022/8/31,,,,,,,19.3,48.5,0,0,0,5,27.1,1,5.8,7
2022/9/1,318,100342,746,37833,368,428569,21.7,11,0,0,0,2.9,27.1,23,2.3,8
2022/9/2,325,99040,935,8553,397,262064,20,0,0,0,0,4.1,23.2,15,0,6.7
2022/9/3,304,93860,799,24542,370,311188,18.9,0,0,0,0,2.6,24.6,0,2.1,4.3
2022/9/4,,,,,,,22.4,0,7.8,0,0,3.5,26.1,0,4.6,5.1
2022/9/5,292,217505,510,62626,384,384683,24.1,0,10.6,0,0,3.9,26.6,0,5.9,5.8
2022/9/6,290,182960,538,14526,375,366053,27.5,0,11.1,0,0,6.4,27.8,0,6.6,8.5
2022/9/7,,,,,,,23.3,0,12.1,0,0,3.7,26.8,6,0.5,6
2022/9/8,275,204888,367,62692,353,529195,19.9,0,9.8,0,0,3.7,23.5,1,0,4.8
2022/9/9,274,139330,434,50726,360,315485,20.8,0,11.5,0,0,4,24.5,0.5,2.8,4.2
2022/9/10,276,157536,447,82283,356,354227,20.6,0,12.1,0,0,3.9,25.3,0,10.1,5.6
2022/9/11,,,,,,,20.7,0,10.7,0,0,3.9,24.4,0,1.1,5.3
2022/9/12,282,200145,382,124172,343,512354,22.3,0,10.8,0,0,3.2,25.8,1.5,9.7,5.4
2022/9/13,285,180181,376,73260,344,367553,23.5,0,7.9,0,0,4,26.1,0,4.5,3.9
2022/9/14,,,,,,,19.9,0,10.6,0,0,3.9,26.7,0,8.7,6
2022/9/15,273,287416,325,206644,340,674978,19.2,0,7.5,0,0,3,23.6,0,0.3,4.6
2022/9/16,259,262577,321,139567,339,382209,21.2,0,7.3,0,0,3.1,25.1,0,10.2,5.5
2022/9/17,270,257954,321,194774,326,466866,23.5,0,11.4,0,0,3.7,26.9,0,7.3,5
2022/9/18,,,,,,,23.9,0,3.3,0,0,3,25.2,72.5,0,6.8
2022/9/19,,,,,,,23.7,1,1.2,0,0,4,27.1,18.5,2.4,9.5
2022/9/20,274,293643,280,303574,323,792037,16,43.5,2.1,0,0,5.1,22.3,50,0,9.5
2022/9/21,,,,,,,14.5,0,5.8,0,0,3.7,19.5,0,3.4,5.1
2022/9/22,268,261605,281,168971,310,547617,16.7,0,10.9,0,0,5,20.3,0,3.8,5.3
2022/9/23,257,181909,286,114964,323,324250,19.9,4.5,0,0,0,2,21.7,9.5,0,4.8
2022/9/24,274,182984,283,105861,318,333920,20,11,4.5,0,0,4.7,23.1,112.5,0.2,8.7
2022/9/25,,,,,,,18.3,0,10.2,0,0,4,22.9,0,9.4,5.2
2022/9/26,269,215538,271,222036,311,336209,18.2,0,7.3,0,0,3.9,23.3,0,11.4,4.2
2022/9/27,276,148970,289,100180,325,283698,18.2,0,4.6,0,0,3.2,23.2,0,7.4,5.5
2022/9/28,,,,,,,18.4,0,7,0,0,3.1,22.8,0,9.5,4.3
2022/9/29,283,208025,252,258907,329,390438,18.7,0,10.9,0,0,3.2,22.4,0,1.9,5
2022/9/30,256,164338,234,182234,347,226634,19.4,0,11,0,0,3.7,23.2,0,8.4,3.8
2022/10/1,309,149135,249,257804,326,226457,19,0,10.3,0,0,4,23.6,0,9.1,4.7
2022/10/2,,,,,,,18.9,0,10.4,0,0,2.6,23.5,0,10.4,4.5
2022/10/3,314,186493,266,372229,368,220629,19.8,0,0,0,0,3.5,23,0,1.7,4.5
2022/10/4,315,120275,264,175375,345,180776,19.8,28.5,0,0,0,6.1,25.2,0,8.8,7.9
2022/10/5,,,,,,,12,0,0.1,0,0,4.3,19.8,14,0,5.9
2022/10/6,330,223120,258,481835,346,220574,10.3,1,0.6,0,0,4.5,13.1,9,0,5.8
2022/10/7,342,162210,248,409225,333,112872,9.9,8,0,0,0,1.9,12.4,53,0,6
2022/10/8,337,193766,253,412824,346,162405,11.8,0.5,2.5,0,0,2.8,16.1,0,1.4,4.1
2022/10/9,,,,,,,13.5,0,8.1,0,0,3.6,17,7.5,1.4,3.9
2022/10/10,,,,,,,15.5,24.5,0,0,0,1.8,18.1,9,0.4,5.3
2022/10/11,339,242575,237,615613,354,259703,15.8,5.5,5.9,0,0,7.5,21.6,0,6.4,8.4
2022/10/12,342,127172,246,247992,332,50003,13.2,0,5.2,0,0,3.7,18.5,0,0,4.3
2022/10/13,328,144851,246,371726,359,168550,11.8,0,10.3,0,0,3,15.8,9.5,0,4.8
2022/10/14,321,181250,241,352080,349,93277,13.2,0,10.4,0,0,2.9,17.9,5,0,5.1
2022/10/15,338,209920,234,391865,354,186664,15.2,0,3.5,0,0,2.7,20.2,0,1.8,3.8
2022/10/16,,,,,,,15.9,0,9,0,0,2.4,20,0,1,3.8
2022/10/17,328,202935,246,551901,346,115386,15.1,0.5,1.1,0,0,4.2,20.1,1.5,0,3.2
2022/10/18,337,160135,247,320637,351,131544,9.6,2.5,3.6,0,0,4.5,16.2,4,0.4,5.2
2022/10/19,,,,,,,9.3,1,3.5,0,0,4.7,14.6,1.5,1.9,4.3
2022/10/20,340,186351,245,706082,359,160601,11.7,0,7.3,0,0,5.6,14.7,0,10.2,4.1
2022/10/21,315,168838,253,462747,381,67755,14.6,0,5.6,0,0,4.5,16.7,0,9.9,6.7
2022/10/22,323,156976,246,529849,345,145200,15.8,1,4.8,0,0,4.9,16.6,0,0.3,3.8
2022/10/23,,,,,,,10.5,0.5,0.2,0,0,3.3,18.2,0,9,5.3
2022/10/24,336,218988,248,591111,365,83600,7.7,3,3.5,0,0,4.8,13.3,0,0.1,5.4
2022/10/25,328,151840,249,330950,353,138077,7.2,0,3.8,0,0,3.5,12.8,1,0.1,4.7
2022/10/26,,,,,,,7.7,0,8.6,0,0,2.6,13.8,3,9.6,4.8
2022/10/27,324,191116,249,647411,358,153197,9,0,7.5,0,0,2.4,12.8,0,6.1,3.4
2022/10/28,319,148374,248,339522,348,61149,11.3,0.5,6.4,0,0,4.3,13.5,0,3.7,3.3
2022/10/29,324,155254,265,316736,361,134010,11.1,0,6.2,0,0,4.6,15.8,0,8.3,5
2022/10/30,,,,,,,11,3,2.5,0,0,3.4,13.8,0,7.7,3.3
2022/10/31,322,169540,267,431385,335,96680,10.8,0,8.6,0,0,2.8,14.7,0,9.7,4.2
2022/11/1,318,156327,297,413701,327,94461,11.5,0,6.8,0,0,3.2,14.8,0,0.1,4.3
2022/11/2,314,126723,295,353611,341,72960,10.9,0.5,7,0,0,3.9,16.7,0,9.5,3.5
2022/11/3,,,,,,,8.3,18.5,0,0,0,3.4,17.8,0,8.6,6.3
2022/11/4,334,148047,315,676806,337,89565,6.3,3.5,2.9,0,0,4.5,15.5,0,5.7,5.5
2022/11/5,314,157970,315,298418,333,96897,5.9,0,1.7,0,0,4.4,14,0,2.2,3.3
2022/11/6,,,,,,,6.8,0.5,3.9,0,0,3.9,13.5,0,8.8,4
2022/11/7,329,166189,324,776494,316,53404,8.1,0,7,0,0,2.7,13.7,0,4.6,3.4
2022/11/8,317,121405,325,438753,363,57699,8.8,5.5,1.7,0,0,3,15.9,0,9.3,4.4
2022/11/9,,,,,,,9.7,0,9.4,0,0,4.7,14.6,0,6.5,4.1
2022/11/10,327,124035,315,916526,309,74945,11.4,1.5,4,0,0,5.1,15.2,0,7.7,3.7
2022/11/11,353,115443,324,763740,344,41768,7.1,0,9.5,0,0,3.1,16.1,0,9.1,3.4
2022/11/12,347,98534,312,871741,306,30935,8.9,0,8.9,0,0,2.6,16.6,0,8.1,3.5
2022/11/13,,,,,,,13.5,11.5,0.2,0,0,7,18,0.5,4,8.4
2022/11/14,320,142455,312,1142437,338,66394,7.4,2,3.7,0,0,4.4,16.1,0,5.4,7
2022/11/15,356,101324,315,628834,368,19395,7.7,5,4.7,0,0,5,11.1,6,0,3.7
2022/11/16,,,,,,,5.8,3,3.5,0,0,5.5,12.4,0,9.1,5.1
2022/11/17,379,168213,307,1282808,360,31245,5.2,1,4.4,0,0,4.5,12.8,0,6.5,3.4
2022/11/18,339,107077,308,916472,310,19786,5.9,7.5,3.6,0,0,4.2,13.2,0,8.8,4
2022/11/19,369,120849,299,902099,288,17480,7.2,2.5,3.3,0,0,4.8,13.7,0,8.7,4
2022/11/20,,,,,,,7.5,0,8.8,0,0,3.6,11.6,6,0,4.5
2022/11/21,359,152940,296,1237731,352,29660,10.9,1.5,2.5,0,0,2.5,13.4,3,4.3,5.4
2022/11/22,359,142721,303,729734,348,8170,7.5,1,8.4,0,0,4.5,15.4,0,7.2,4.8
2022/11/23,,,,,,,4.7,1.5,1.8,0,0,2.4,11.7,42,0,5.9
2022/11/24,365,143722,298,1121764,399,8310,8.4,6.5,3.1,0,0,2.5,15.3,0.5,7.4,7.3
2022/11/25,368,90821,284,813107,330,8880,7.9,0,7.1,0,0,4.6,13.5,0.5,9.1,5.7
2022/11/26,384,85052,295,789044,333,21225,11.1,11,1,0,0,7.5,12.7,1,0.8,3.5
2022/11/27,,,,,,,4.9,0.5,1.1,0,0,4.6,14.4,0,9,5.8
2022/11/28,391,110656,289,1019750,368,27015,6.9,0,6.1,0,0,3.5,11.7,0,0.1,3.1
2022/11/29,344,121928,289,720665,347,13580,11.3,18,0.4,0,0,5.2,16.7,10.5,0,7.4
2022/11/30,,,,,,,4,5,0,2,2,5.5,16.6,32.5,0.3,6.9
2022/12/1,422,169833,289,1180174,440,7024,-0.7,8.5,0,7,8,3.1,10.1,0.5,0,4.3
2022/12/2,404,128374,293,1010942,472,14980,-1.5,3.5,3,8,3,2.7,9.4,0,2,4.6
2022/12/3,378,141409,299,851557,341,20348,2,9,2.5,1,0,3.9,7.8,0,2.3,4.3
2022/12/4,,,,,,,0.4,14.5,0.1,5,5,5.1,10.2,0,4.4,4
2022/12/5,374,148542,301,1257416,473,4775,-1,1.5,1.3,4,1,3,7.6,19.5,0,4
2022/12/6,347,106290,284,716915,427,3690,-0.5,0,0,0,0,3.4,6.1,9.5,0.1,3.9
2022/12/7,,,,,,,1.9,2.5,0.1,2,2,5,8.5,0,8,3.4
2022/12/8,426,146060,303,1178205,521,9670,0.7,7,0.5,2,2,4.8,9.3,0,8.8,3.4
2022/12/9,383,196543,296,975464,438,1887,2.2,0,5,2,0,3.5,9.3,0,5.7,3.8
2022/12/10,408,130407,290,966378,423,16505,3.1,0.5,6.3,0,0,3.7,10.4,0,8.8,3.3
2022/12/11,,,,,,,2.7,0,0,0,0,3.6,9.5,0,4.3,5.1
2022/12/12,438,136564,294,1303163,342,13450,1.4,1,0.9,0,0,3.3,8.2,0,8.5,4.6
2022/12/13,390,148753,312,830252,300,7665,3.4,10,0.7,0,0,5.5,7.2,3.5,1.8,4.6
2022/12/14,,,,,,,-1.6,21,0.1,21,21,7.9,9.2,0,8.5,6.4
2022/12/15,408,175102,319,1416987,435,4510,-2.6,11.5,0.2,24,8,5.9,7,0,7.6,4
2022/12/16,458,164731,320,958531,440,7920,-2.6,5.5,0.2,27,6,5.2,8.2,0,8.9,4.1
2022/12/17,452,134936,305,858639,326,2470,-0.6,3,1.1,27,2,7,6.7,3.5,0.7,3.1
2022/12/18,,,,,,,-2.6,7.5,0,27,7,7,6.5,2.5,6.4,6.3
2022/12/19,479,165507,317,1818833,320,2149,-4,2,3.1,30,3,5.4,4.9,0,9,4.6
2022/12/20,414,115277,323,1155811,417,8943,-1.7,6,1.2,32,11,4,5.4,0,9,3.5
2022/12/21,,,,,,,0.1,1,4.8,34,3,2.9,6.5,0,3.2,3.2
2022/12/22,405,148885,315,2180753,388,3341,2,13,0,26,0,4.4,7.2,17.5,1,6
2022/12/23,422,193523,312,1370712,396,2283,2.5,2,3.8,14,0,6.7,5.4,0,9,8.4
2022/12/24,390,151920,311,1482900,376,1404,2.3,3.5,1.4,15,3,4.8,6.2,0,8.9,5.9
2022/12/25,,,,,,,1.1,28.5,0,19,8,3.4,6.9,0,8.8,6.5
2022/12/26,405,229523,323,1987327,334,505,2.2,12,0.2,18,1,4.9,6.3,0,8.9,6.5
2022/12/27,424,213065,293,1115814,497,5,1.9,1,3,17,1,2.5,6.8,0,8.9,7.5
2022/12/28,481,200390,297,1149467,326,470,1.5,5.5,0.1,16,1,1.9,6.5,0,6.5,3.5
2022/12/29,465,237012,292,829375,240,160,-1,8,0,29,14,6.8,8.1,0,8.7,4.6
2022/12/30,,,,,,,-1,3,0.4,31,6,4.5,6.6,0,4.2,3.5
2022/12/31,,,,,,,0.9,0,0.9,30,0,3.4,5.7,0,2.8,3.3
2023/1/1,,,,,,,0.3,1.5,3.1,24,3,7.7,6.6,0,8.8,4.1
2023/1/2,,,,,,,-3.7,13.5,0.3,45,24,8.1,6.2,0,6.3,4.2
2023/1/3,,,,,,,-3.4,10.5,0,54,12,4.7,5.8,0,8.9,4.9
2023/1/4,,,,,,,-3,8.5,0,61,12,5,5.6,0,8.4,4.7
2023/1/5,359,179808,306,352041,,,-1,1.5,2.1,59,1,7,5.9,0,8.8,6.3
2023/1/6,340,149129,290,381249,264,70,0.2,0,0.2,51,0,4.9,5.3,0,7.8,3.2
2023/1/7,327,273213,300,517542,,,-0.3,0.5,0.2,47,1,3.7,6,0,8.8,3.9
2023/1/8,,,,,,,-1.2,3.5,0.4,47,6,2.5,7,0,8.8,3.2
2023/1/9,,,,,,,1.2,2.5,1.9,45,1,4.2,8,0,8.8,3.3
2023/1/10,344,248659,321,694835,207,25,-1.5,20,0,54,14,6.1,6.3,0,8.9,9.8
2023/1/11,378,153355,346,277701,,,1.9,0,3.1,53,0,4.9,5.4,0,6.9,4
2023/1/12,339,187635,318,626508,,,2.8,0,5.9,43,0,4.1,6.1,0,8.7,3.6
2023/1/13,325,203550,312,644077,,,4.5,0,1.1,40,0,4,8.7,0,6,4.6
2023/1/14,338,203909,320,561615,,,4.1,6,0,35,0,3.1,9.5,1.5,0,6.2
2023/1/15,,,,,,,0.8,2.5,0,31,2,1.7,10.3,3,0,4
2023/1/16,334,193893,329,548665,389,35,-0.5,2,0,32,3,4.7,6.3,8,0,4.3
2023/1/17,327,232265,277,605473,,,-1.7,0,0,31,0,3.3,4.7,1.5,2,4.3
2023/1/18,,,,,,,-1.5,5,0,38,8,3.2,7.3,0,5.3,5
2023/1/19,328,309715,334,634160,,,-0.9,1,6.1,37,2,3,6.3,0,2.9,4.1
2023/1/20,327,212301,334,531002,300,4000,1.6,3.5,0.2,36,1,8.9,7.6,0.5,8.8,5.1
2023/1/21,323,256426,331,559847,270,6840,-2,13.5,0.2,48,17,9.9,5.6,0,9,7.4
2023/1/22,,,,,,,-3.2,6,3,55,15,3.5,4.9,0,5.2,3.5
2023/1/23,321,271382,340,594844,281,70,-3.1,2.5,1.6,58,6,5.7,4.5,0.5,0.1,6.1
2023/1/24,308,281081,366,411895,,,-4.9,14.5,0,71,21,6.7,4.7,0.5,5.1,12.2
2023/1/25,,,,,,,-8.4,8,0,72,6,7.6,-0.3,0,9.2,9.1
2023/1/26,329,288110,330,495070,,,-4.9,10.5,0,83,14,7.5,3,0,8.8,4.3
2023/1/27,298,220550,346,429454,,,-5,1,2.4,78,0,4.1,3.8,0,1,7.2
2023/1/28,304,215176,336,405055,,,-5.7,10.5,0.5,84,16,5.5,3.7,0,7.8,6.2
2023/1/29,,,,,,,-6.1,6.5,1.1,89,6,5.2,3.4,0,9.2,4.3
2023/1/30,274,362825,337,570673,,,-4.2,6,3.8,85,8,2.9,4.2,0,7.3,6.6
2023/1/31,306,240984,333,331204,,,-3.8,5.5,2.8,91,8,4.9,4.6,0,7.4,6.8
2023/2/1,,,,,,,-0.3,8,0,86,3,10.4,6.8,0,8.7,8.3
2023/2/2,309,362737,355,531875,,,-3.3,14,0.2,90,12,5.8,6.4,0,3.6,6.8
2023/2/3,305,267627,339,357299,282,885,-3.5,0.5,1.6,89,1,4.4,4.8,0,0.1,4.1
2023/2/4,327,239316,358,412819,,,-2.1,1,1.8,82,1,3.1,6.5,0,6.2,4.2
2023/2/5,,,,,,,-1.6,0,3.5,81,0,4.2,6.8,0,9.3,5.3
2023/2/6,352,349096,358,460658,,,1.4,1.5,6.4,79,2,3.8,7.8,0,8.1,4.3
2023/2/7,300,241378,355,316377,,,0.6,0,4.5,73,0,3.3,10.5,0,4,4.7
2023/2/8,,,,,,,-1.2,2,5,76,6,3.6,8.7,0,1.8,3.9
2023/2/9,304,365396,358,402314,324,180,-2.8,4,0,79,4,6.8,6.2,0,9.6,8.2
2023/2/10,311,322805,364,378604,,,-2.2,2,0,77,3,2.2,1.9,27.5,0,5.8
2023/2/11,,,,,,,1,0.5,3.2,77,0,2.5,8.7,0,9.5,8.5
2023/2/12,,,,,,,2.4,0.5,0,71,0,3.9,11,0,6.6,6.8
2023/2/13,288,394489,365,421224,,,0.2,4,0,72,7,3.2,7.7,10.5,0,4
2023/2/14,302,266829,337,335126,,,-2.8,13.5,0.5,86,16,4.9,5.6,0,3,6.2
2023/2/15,,,,,,,-4.5,16,4.5,113,32,3.3,3.5,0,6.2,6.7
2023/2/16,294,392862,371,324521,,,-2.6,4.5,3.6,120,9,4.9,4.1,0,9.9,5
2023/2/17,307,273056,376,209591,,,1.5,0.5,5.4,92,0,5,5.7,0,9.7,3.8
2023/2/18,298,264076,365,295208,,,3.2,0,4.9,79,0,4.4,8.9,0,9.4,4.7
2023/2/19,,,,,,,2.4,2,0,73,0,9.2,11.8,0,1.1,5.3
2023/2/20,292,275104,374,314213,,,-1.6,7,1.5,80,11,8.3,9.7,0,8.8,7.1
2023/2/21,297,251951,367,205838,324,25,-3.7,30.5,0,108,29,5,4.7,0,10.1,8.7
2023/2/22,283,278747,323,56774,,,-1.5,0.5,1.5,106,0,3.9,5.5,0,10.2,7.3
2023/2/23,,,,,,,1.5,4.5,2.1,93,0,4.8,8.5,0,5.9,4
2023/2/24,296,405846,404,166841,,,1.3,1,4.5,81,0,2.6,8.9,2.5,0,4.5
2023/2/25,300,249597,389,107836,247,710,-1.4,3.5,2,85,8,4.3,7.5,0,4.6,7.4
2023/2/26,,,,,,,-2.3,6,0.2,90,10,6.1,6,0,10.7,7.3
2023/2/27,287,276955,432,139101,321,320,2.3,0,9.2,88,0,5.8,8.7,0,10.7,6.1
2023/2/28,284,235301,377,137979,,,8.1,0,7.6,80,0,7.1,11.6,0,10.8,8.1
2023/3/1,,,,,,,6.9,2,4.5,69,0,5.3,13.8,0,6.5,8.3
2023/3/2,295,311374,405,120293,,,1.2,7,0.2,64,2,3.8,12.8,0,4.1,11.3
2023/3/3,301,262590,437,133554,,,1,1.5,2.2,63,0,5.6,7.8,0,6.4,5.3
2023/3/4,292,225499,395,91631,154,645,1.9,0,1.6,62,1,4.3,10.5,0,9.8,4.6
2023/3/5,,,,,,,1.4,0,10.6,60,0,3,9.5,0,1.7,4.2
2023/3/6,288,333957,462,163024,,,3.1,0,9.8,58,0,3,9.9,1,3.7,3.8
2023/3/7,296,252269,434,116404,,,6.2,0,5.7,55,0,6.7,12.1,0,10.4,4.7
2023/3/8,,,,,,,8.4,0,5.7,48,0,5.5,14,0,10.5,5.5
2023/3/9,294,326705,445,152962,,,5.6,0,3.4,38,0,3.2,15.9,0,9.6,6.5
2023/3/10,307,308869,486,108375,,,5.3,7,0.2,34,0,3.3,17.3,1,7.2,7
2023/3/11,299,217080,427,82405,,,4.3,0,9.9,30,0,3.1,14.7,0,10.4,5.3
2023/3/12,,,,,,,4.9,0,7.1,27,0,2.9,14.5,0,5.5,6.2
2023/3/13,307,265483,473,71945,,,5.7,2,0,24,0,5.1,13.9,9,0.6,9.4
2023/3/14,293,247642,494,50661,273,1310,2.7,0,10.2,21,0,4,10,0,6.4,5.1
2023/3/15,,,,,,,4,0,11,19,0,2.4,12.3,0,9.9,6.5
2023/3/16,306,323941,447,60590,278,1290,5.2,1.5,0.8,15,0,5.7,14.5,0,10.7,5.3
2023/3/17,287,262857,493,55049,305,1190,3.4,0,7,10,1,5.3,12.5,0,0,5
2023/3/18,299,248593,451,48430,274,1190,3,0,3.7,6,0,3.4,8.1,32,0,4.1
2023/3/19,,,,,,,6.1,0,10.9,3,0,6.1,10,0,11.1,5.3
2023/3/20,301,342768,523,44701,,,7.8,0,8.3,0,0,6,13.1,0,11.1,6.6
2023/3/21,,,,,,,9.4,0,6.3,0,0,3.8,14.7,0,0.9,3.9
2023/3/22,303,268918,382,9008,,,10.5,0,10.3,0,0,4.4,17.2,0,7.9,5.8
2023/3/23,313,234784,576,21304,,,12.1,4,5,0,0,3.8,16.5,14.5,0,6.8
2023/3/24,327,262423,455,18183,,,8.7,3,8,0,0,5.1,18.1,15.5,1.6,7
2023/3/25,302,281565,666,12793,,,5.2,0,9.4,0,0,4.3,11,26,0,5.6
2023/3/26,,,,,,,4.1,28,0,0,0,2.7,11.4,27,0,4.9
2023/3/27,299,245464,779,4619,,,5.7,1,6,0,0,5.6,13.4,0,2.3,5.7
